"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"4741","Male","40-59","NH White","Some college/TS","SBP 130-139",NA,"No smoke",0
"4742","Female","40-59","NH White","Some college/TS","SBP 130-139",NA,"No smoke",0
"4743","Male","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke",0
"4744","Female","59+","NH White","Some college/TS","SBP 130-139",NA,"No smoke",0
"4745","Male","40-59","NH Black","Some college/TS","SBP 130-139",NA,"No smoke",0
"4746","Female","40-59","NH Black","Some college/TS","SBP 130-139",NA,"No smoke",0
"4747","Male","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke",0
"4748","Female","59+","NH Black","Some college/TS","SBP 130-139",NA,"No smoke",0
"4749","Male","40-59","NH Asian","Some college/TS","SBP 130-139",NA,"No smoke",0
"4750","Female","40-59","NH Asian","Some college/TS","SBP 130-139",NA,"No smoke",0
"4751","Male","59+","NH Asian","Some college/TS","SBP 130-139",NA,"No smoke",0
"4752","Female","59+","NH Asian","Some college/TS","SBP 130-139",NA,"No smoke",0
"4753","Male","40-59","Hispanic","Some college/TS","SBP 130-139",NA,"No smoke",0
"4754","Female","40-59","Hispanic","Some college/TS","SBP 130-139",NA,"No smoke",0
"4755","Male","59+","Hispanic","Some college/TS","SBP 130-139",NA,"No smoke",0
"4756","Female","59+","Hispanic","Some college/TS","SBP 130-139",NA,"No smoke",0
"4757","Male","40-59","Other","Some college/TS","SBP 130-139",NA,"No smoke",0
"4758","Female","40-59","Other","Some college/TS","SBP 130-139",NA,"No smoke",0
"4759","Male","59+","Other","Some college/TS","SBP 130-139",NA,"No smoke",0
"4760","Female","59+","Other","Some college/TS","SBP 130-139",NA,"No smoke",0
"4761","Male","40-59","NH White",">=College grad","SBP 130-139",NA,"No smoke",0
"4762","Female","40-59","NH White",">=College grad","SBP 130-139",NA,"No smoke",0
"4763","Male","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke",0
"4764","Female","59+","NH White",">=College grad","SBP 130-139",NA,"No smoke",0
"4765","Male","40-59","NH Black",">=College grad","SBP 130-139",NA,"No smoke",0
"4766","Female","40-59","NH Black",">=College grad","SBP 130-139",NA,"No smoke",0
"4767","Male","59+","NH Black",">=College grad","SBP 130-139",NA,"No smoke",0
"4768","Female","59+","NH Black",">=College grad","SBP 130-139",NA,"No smoke",0
"4769","Male","40-59","NH Asian",">=College grad","SBP 130-139",NA,"No smoke",0
"4770","Female","40-59","NH Asian",">=College grad","SBP 130-139",NA,"No smoke",0
"4771","Male","59+","NH Asian",">=College grad","SBP 130-139",NA,"No smoke",0
"4772","Female","59+","NH Asian",">=College grad","SBP 130-139",NA,"No smoke",0
"4773","Male","40-59","Hispanic",">=College grad","SBP 130-139",NA,"No smoke",0
"4774","Female","40-59","Hispanic",">=College grad","SBP 130-139",NA,"No smoke",0
"4775","Male","59+","Hispanic",">=College grad","SBP 130-139",NA,"No smoke",0
"4776","Female","59+","Hispanic",">=College grad","SBP 130-139",NA,"No smoke",0
"4777","Male","40-59","Other",">=College grad","SBP 130-139",NA,"No smoke",0
"4778","Female","40-59","Other",">=College grad","SBP 130-139",NA,"No smoke",0
"4779","Male","59+","Other",">=College grad","SBP 130-139",NA,"No smoke",0
"4780","Female","59+","Other",">=College grad","SBP 130-139",NA,"No smoke",0
"4781","Male","40-59","NH White",NA,"SBP 130-139",NA,"No smoke",0
"4782","Female","40-59","NH White",NA,"SBP 130-139",NA,"No smoke",0
"4783","Male","59+","NH White",NA,"SBP 130-139",NA,"No smoke",0
"4784","Female","59+","NH White",NA,"SBP 130-139",NA,"No smoke",0
"4785","Male","40-59","NH Black",NA,"SBP 130-139",NA,"No smoke",0
"4786","Female","40-59","NH Black",NA,"SBP 130-139",NA,"No smoke",0
"4787","Male","59+","NH Black",NA,"SBP 130-139",NA,"No smoke",0
"4788","Female","59+","NH Black",NA,"SBP 130-139",NA,"No smoke",0
"4789","Male","40-59","NH Asian",NA,"SBP 130-139",NA,"No smoke",0
"4790","Female","40-59","NH Asian",NA,"SBP 130-139",NA,"No smoke",0
"4791","Male","59+","NH Asian",NA,"SBP 130-139",NA,"No smoke",0
"4792","Female","59+","NH Asian",NA,"SBP 130-139",NA,"No smoke",0
"4793","Male","40-59","Hispanic",NA,"SBP 130-139",NA,"No smoke",0
"4794","Female","40-59","Hispanic",NA,"SBP 130-139",NA,"No smoke",0
"4795","Male","59+","Hispanic",NA,"SBP 130-139",NA,"No smoke",0
"4796","Female","59+","Hispanic",NA,"SBP 130-139",NA,"No smoke",0
"4797","Male","40-59","Other",NA,"SBP 130-139",NA,"No smoke",0
"4798","Female","40-59","Other",NA,"SBP 130-139",NA,"No smoke",0
"4799","Male","59+","Other",NA,"SBP 130-139",NA,"No smoke",0
"4800","Female","59+","Other",NA,"SBP 130-139",NA,"No smoke",0
"4801","Male","40-59","NH White","<HSG","SBP>=140",NA,"No smoke",0
"4802","Female","40-59","NH White","<HSG","SBP>=140",NA,"No smoke",0
"4803","Male","59+","NH White","<HSG","SBP>=140",NA,"No smoke",0
"4804","Female","59+","NH White","<HSG","SBP>=140",NA,"No smoke",0
"4805","Male","40-59","NH Black","<HSG","SBP>=140",NA,"No smoke",0
"4806","Female","40-59","NH Black","<HSG","SBP>=140",NA,"No smoke",0
"4807","Male","59+","NH Black","<HSG","SBP>=140",NA,"No smoke",0
"4808","Female","59+","NH Black","<HSG","SBP>=140",NA,"No smoke",0
"4809","Male","40-59","NH Asian","<HSG","SBP>=140",NA,"No smoke",0
"4810","Female","40-59","NH Asian","<HSG","SBP>=140",NA,"No smoke",0
"4811","Male","59+","NH Asian","<HSG","SBP>=140",NA,"No smoke",0
"4812","Female","59+","NH Asian","<HSG","SBP>=140",NA,"No smoke",0
"4813","Male","40-59","Hispanic","<HSG","SBP>=140",NA,"No smoke",0
"4814","Female","40-59","Hispanic","<HSG","SBP>=140",NA,"No smoke",0
"4815","Male","59+","Hispanic","<HSG","SBP>=140",NA,"No smoke",8403
"4816","Female","59+","Hispanic","<HSG","SBP>=140",NA,"No smoke",0
"4817","Male","40-59","Other","<HSG","SBP>=140",NA,"No smoke",0
"4818","Female","40-59","Other","<HSG","SBP>=140",NA,"No smoke",0
"4819","Male","59+","Other","<HSG","SBP>=140",NA,"No smoke",0
"4820","Female","59+","Other","<HSG","SBP>=140",NA,"No smoke",0
"4821","Male","40-59","NH White","HSG/GED","SBP>=140",NA,"No smoke",0
"4822","Female","40-59","NH White","HSG/GED","SBP>=140",NA,"No smoke",0
"4823","Male","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke",0
"4824","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke",0
"4825","Male","40-59","NH Black","HSG/GED","SBP>=140",NA,"No smoke",0
"4826","Female","40-59","NH Black","HSG/GED","SBP>=140",NA,"No smoke",0
"4827","Male","59+","NH Black","HSG/GED","SBP>=140",NA,"No smoke",0
"4828","Female","59+","NH Black","HSG/GED","SBP>=140",NA,"No smoke",0
"4829","Male","40-59","NH Asian","HSG/GED","SBP>=140",NA,"No smoke",0
"4830","Female","40-59","NH Asian","HSG/GED","SBP>=140",NA,"No smoke",0
"4831","Male","59+","NH Asian","HSG/GED","SBP>=140",NA,"No smoke",0
"4832","Female","59+","NH Asian","HSG/GED","SBP>=140",NA,"No smoke",0
"4833","Male","40-59","Hispanic","HSG/GED","SBP>=140",NA,"No smoke",0
"4834","Female","40-59","Hispanic","HSG/GED","SBP>=140",NA,"No smoke",0
"4835","Male","59+","Hispanic","HSG/GED","SBP>=140",NA,"No smoke",0
"4836","Female","59+","Hispanic","HSG/GED","SBP>=140",NA,"No smoke",0
"4837","Male","40-59","Other","HSG/GED","SBP>=140",NA,"No smoke",0
"4838","Female","40-59","Other","HSG/GED","SBP>=140",NA,"No smoke",0
"4839","Male","59+","Other","HSG/GED","SBP>=140",NA,"No smoke",0
"4840","Female","59+","Other","HSG/GED","SBP>=140",NA,"No smoke",0
"4841","Male","40-59","NH White","Some college/TS","SBP>=140",NA,"No smoke",0
"4842","Female","40-59","NH White","Some college/TS","SBP>=140",NA,"No smoke",0
"4843","Male","59+","NH White","Some college/TS","SBP>=140",NA,"No smoke",0
"4844","Female","59+","NH White","Some college/TS","SBP>=140",NA,"No smoke",0
"4845","Male","40-59","NH Black","Some college/TS","SBP>=140",NA,"No smoke",0
"4846","Female","40-59","NH Black","Some college/TS","SBP>=140",NA,"No smoke",0
"4847","Male","59+","NH Black","Some college/TS","SBP>=140",NA,"No smoke",0
"4848","Female","59+","NH Black","Some college/TS","SBP>=140",NA,"No smoke",0
"4849","Male","40-59","NH Asian","Some college/TS","SBP>=140",NA,"No smoke",0
"4850","Female","40-59","NH Asian","Some college/TS","SBP>=140",NA,"No smoke",0
"4851","Male","59+","NH Asian","Some college/TS","SBP>=140",NA,"No smoke",0
"4852","Female","59+","NH Asian","Some college/TS","SBP>=140",NA,"No smoke",0
"4853","Male","40-59","Hispanic","Some college/TS","SBP>=140",NA,"No smoke",0
"4854","Female","40-59","Hispanic","Some college/TS","SBP>=140",NA,"No smoke",0
"4855","Male","59+","Hispanic","Some college/TS","SBP>=140",NA,"No smoke",0
"4856","Female","59+","Hispanic","Some college/TS","SBP>=140",NA,"No smoke",0
"4857","Male","40-59","Other","Some college/TS","SBP>=140",NA,"No smoke",0
"4858","Female","40-59","Other","Some college/TS","SBP>=140",NA,"No smoke",0
"4859","Male","59+","Other","Some college/TS","SBP>=140",NA,"No smoke",0
"4860","Female","59+","Other","Some college/TS","SBP>=140",NA,"No smoke",0
"4861","Male","40-59","NH White",">=College grad","SBP>=140",NA,"No smoke",0
"4862","Female","40-59","NH White",">=College grad","SBP>=140",NA,"No smoke",0
"4863","Male","59+","NH White",">=College grad","SBP>=140",NA,"No smoke",20822
"4864","Female","59+","NH White",">=College grad","SBP>=140",NA,"No smoke",0
"4865","Male","40-59","NH Black",">=College grad","SBP>=140",NA,"No smoke",0
"4866","Female","40-59","NH Black",">=College grad","SBP>=140",NA,"No smoke",0
"4867","Male","59+","NH Black",">=College grad","SBP>=140",NA,"No smoke",0
"4868","Female","59+","NH Black",">=College grad","SBP>=140",NA,"No smoke",0
"4869","Male","40-59","NH Asian",">=College grad","SBP>=140",NA,"No smoke",0
"4870","Female","40-59","NH Asian",">=College grad","SBP>=140",NA,"No smoke",0
"4871","Male","59+","NH Asian",">=College grad","SBP>=140",NA,"No smoke",0
"4872","Female","59+","NH Asian",">=College grad","SBP>=140",NA,"No smoke",0
"4873","Male","40-59","Hispanic",">=College grad","SBP>=140",NA,"No smoke",0
"4874","Female","40-59","Hispanic",">=College grad","SBP>=140",NA,"No smoke",0
"4875","Male","59+","Hispanic",">=College grad","SBP>=140",NA,"No smoke",0
"4876","Female","59+","Hispanic",">=College grad","SBP>=140",NA,"No smoke",0
"4877","Male","40-59","Other",">=College grad","SBP>=140",NA,"No smoke",0
"4878","Female","40-59","Other",">=College grad","SBP>=140",NA,"No smoke",0
"4879","Male","59+","Other",">=College grad","SBP>=140",NA,"No smoke",0
"4880","Female","59+","Other",">=College grad","SBP>=140",NA,"No smoke",0
"4881","Male","40-59","NH White",NA,"SBP>=140",NA,"No smoke",0
"4882","Female","40-59","NH White",NA,"SBP>=140",NA,"No smoke",0
"4883","Male","59+","NH White",NA,"SBP>=140",NA,"No smoke",0
"4884","Female","59+","NH White",NA,"SBP>=140",NA,"No smoke",0
"4885","Male","40-59","NH Black",NA,"SBP>=140",NA,"No smoke",0
"4886","Female","40-59","NH Black",NA,"SBP>=140",NA,"No smoke",0
"4887","Male","59+","NH Black",NA,"SBP>=140",NA,"No smoke",0
"4888","Female","59+","NH Black",NA,"SBP>=140",NA,"No smoke",0
"4889","Male","40-59","NH Asian",NA,"SBP>=140",NA,"No smoke",0
"4890","Female","40-59","NH Asian",NA,"SBP>=140",NA,"No smoke",0
"4891","Male","59+","NH Asian",NA,"SBP>=140",NA,"No smoke",0
"4892","Female","59+","NH Asian",NA,"SBP>=140",NA,"No smoke",0
"4893","Male","40-59","Hispanic",NA,"SBP>=140",NA,"No smoke",0
"4894","Female","40-59","Hispanic",NA,"SBP>=140",NA,"No smoke",0
"4895","Male","59+","Hispanic",NA,"SBP>=140",NA,"No smoke",0
"4896","Female","59+","Hispanic",NA,"SBP>=140",NA,"No smoke",0
"4897","Male","40-59","Other",NA,"SBP>=140",NA,"No smoke",0
"4898","Female","40-59","Other",NA,"SBP>=140",NA,"No smoke",0
"4899","Male","59+","Other",NA,"SBP>=140",NA,"No smoke",0
"4900","Female","59+","Other",NA,"SBP>=140",NA,"No smoke",0
"4901","Male","40-59","NH White","<HSG",NA,NA,"No smoke",0
"4902","Female","40-59","NH White","<HSG",NA,NA,"No smoke",0
"4903","Male","59+","NH White","<HSG",NA,NA,"No smoke",0
"4904","Female","59+","NH White","<HSG",NA,NA,"No smoke",0
"4905","Male","40-59","NH Black","<HSG",NA,NA,"No smoke",0
"4906","Female","40-59","NH Black","<HSG",NA,NA,"No smoke",0
"4907","Male","59+","NH Black","<HSG",NA,NA,"No smoke",0
"4908","Female","59+","NH Black","<HSG",NA,NA,"No smoke",0
"4909","Male","40-59","NH Asian","<HSG",NA,NA,"No smoke",0
"4910","Female","40-59","NH Asian","<HSG",NA,NA,"No smoke",0
"4911","Male","59+","NH Asian","<HSG",NA,NA,"No smoke",0
"4912","Female","59+","NH Asian","<HSG",NA,NA,"No smoke",0
"4913","Male","40-59","Hispanic","<HSG",NA,NA,"No smoke",0
"4914","Female","40-59","Hispanic","<HSG",NA,NA,"No smoke",0
"4915","Male","59+","Hispanic","<HSG",NA,NA,"No smoke",0
"4916","Female","59+","Hispanic","<HSG",NA,NA,"No smoke",0
"4917","Male","40-59","Other","<HSG",NA,NA,"No smoke",0
"4918","Female","40-59","Other","<HSG",NA,NA,"No smoke",0
"4919","Male","59+","Other","<HSG",NA,NA,"No smoke",0
"4920","Female","59+","Other","<HSG",NA,NA,"No smoke",0
"4921","Male","40-59","NH White","HSG/GED",NA,NA,"No smoke",0
"4922","Female","40-59","NH White","HSG/GED",NA,NA,"No smoke",0
"4923","Male","59+","NH White","HSG/GED",NA,NA,"No smoke",0
"4924","Female","59+","NH White","HSG/GED",NA,NA,"No smoke",0
"4925","Male","40-59","NH Black","HSG/GED",NA,NA,"No smoke",0
"4926","Female","40-59","NH Black","HSG/GED",NA,NA,"No smoke",0
"4927","Male","59+","NH Black","HSG/GED",NA,NA,"No smoke",0
"4928","Female","59+","NH Black","HSG/GED",NA,NA,"No smoke",0
"4929","Male","40-59","NH Asian","HSG/GED",NA,NA,"No smoke",0
"4930","Female","40-59","NH Asian","HSG/GED",NA,NA,"No smoke",0
"4931","Male","59+","NH Asian","HSG/GED",NA,NA,"No smoke",0
"4932","Female","59+","NH Asian","HSG/GED",NA,NA,"No smoke",0
"4933","Male","40-59","Hispanic","HSG/GED",NA,NA,"No smoke",0
"4934","Female","40-59","Hispanic","HSG/GED",NA,NA,"No smoke",0
"4935","Male","59+","Hispanic","HSG/GED",NA,NA,"No smoke",0
"4936","Female","59+","Hispanic","HSG/GED",NA,NA,"No smoke",0
"4937","Male","40-59","Other","HSG/GED",NA,NA,"No smoke",0
"4938","Female","40-59","Other","HSG/GED",NA,NA,"No smoke",0
"4939","Male","59+","Other","HSG/GED",NA,NA,"No smoke",0
"4940","Female","59+","Other","HSG/GED",NA,NA,"No smoke",0
"4941","Male","40-59","NH White","Some college/TS",NA,NA,"No smoke",0
"4942","Female","40-59","NH White","Some college/TS",NA,NA,"No smoke",0
"4943","Male","59+","NH White","Some college/TS",NA,NA,"No smoke",0
"4944","Female","59+","NH White","Some college/TS",NA,NA,"No smoke",0
"4945","Male","40-59","NH Black","Some college/TS",NA,NA,"No smoke",0
"4946","Female","40-59","NH Black","Some college/TS",NA,NA,"No smoke",0
"4947","Male","59+","NH Black","Some college/TS",NA,NA,"No smoke",11901
"4948","Female","59+","NH Black","Some college/TS",NA,NA,"No smoke",0
"4949","Male","40-59","NH Asian","Some college/TS",NA,NA,"No smoke",0
"4950","Female","40-59","NH Asian","Some college/TS",NA,NA,"No smoke",0
"4951","Male","59+","NH Asian","Some college/TS",NA,NA,"No smoke",0
"4952","Female","59+","NH Asian","Some college/TS",NA,NA,"No smoke",0
"4953","Male","40-59","Hispanic","Some college/TS",NA,NA,"No smoke",0
"4954","Female","40-59","Hispanic","Some college/TS",NA,NA,"No smoke",0
"4955","Male","59+","Hispanic","Some college/TS",NA,NA,"No smoke",0
"4956","Female","59+","Hispanic","Some college/TS",NA,NA,"No smoke",0
"4957","Male","40-59","Other","Some college/TS",NA,NA,"No smoke",0
"4958","Female","40-59","Other","Some college/TS",NA,NA,"No smoke",0
"4959","Male","59+","Other","Some college/TS",NA,NA,"No smoke",0
"4960","Female","59+","Other","Some college/TS",NA,NA,"No smoke",0
"4961","Male","40-59","NH White",">=College grad",NA,NA,"No smoke",0
"4962","Female","40-59","NH White",">=College grad",NA,NA,"No smoke",0
"4963","Male","59+","NH White",">=College grad",NA,NA,"No smoke",0
"4964","Female","59+","NH White",">=College grad",NA,NA,"No smoke",0
"4965","Male","40-59","NH Black",">=College grad",NA,NA,"No smoke",0
"4966","Female","40-59","NH Black",">=College grad",NA,NA,"No smoke",0
"4967","Male","59+","NH Black",">=College grad",NA,NA,"No smoke",0
"4968","Female","59+","NH Black",">=College grad",NA,NA,"No smoke",0
"4969","Male","40-59","NH Asian",">=College grad",NA,NA,"No smoke",0
"4970","Female","40-59","NH Asian",">=College grad",NA,NA,"No smoke",0
"4971","Male","59+","NH Asian",">=College grad",NA,NA,"No smoke",0
"4972","Female","59+","NH Asian",">=College grad",NA,NA,"No smoke",0
"4973","Male","40-59","Hispanic",">=College grad",NA,NA,"No smoke",0
"4974","Female","40-59","Hispanic",">=College grad",NA,NA,"No smoke",0
"4975","Male","59+","Hispanic",">=College grad",NA,NA,"No smoke",0
"4976","Female","59+","Hispanic",">=College grad",NA,NA,"No smoke",0
"4977","Male","40-59","Other",">=College grad",NA,NA,"No smoke",0
"4978","Female","40-59","Other",">=College grad",NA,NA,"No smoke",0
"4979","Male","59+","Other",">=College grad",NA,NA,"No smoke",98481
"4980","Female","59+","Other",">=College grad",NA,NA,"No smoke",0
"4981","Male","40-59","NH White",NA,NA,NA,"No smoke",0
"4982","Female","40-59","NH White",NA,NA,NA,"No smoke",0
"4983","Male","59+","NH White",NA,NA,NA,"No smoke",0
"4984","Female","59+","NH White",NA,NA,NA,"No smoke",0
"4985","Male","40-59","NH Black",NA,NA,NA,"No smoke",0
"4986","Female","40-59","NH Black",NA,NA,NA,"No smoke",0
"4987","Male","59+","NH Black",NA,NA,NA,"No smoke",0
"4988","Female","59+","NH Black",NA,NA,NA,"No smoke",0
"4989","Male","40-59","NH Asian",NA,NA,NA,"No smoke",0
"4990","Female","40-59","NH Asian",NA,NA,NA,"No smoke",0
"4991","Male","59+","NH Asian",NA,NA,NA,"No smoke",0
"4992","Female","59+","NH Asian",NA,NA,NA,"No smoke",0
"4993","Male","40-59","Hispanic",NA,NA,NA,"No smoke",0
"4994","Female","40-59","Hispanic",NA,NA,NA,"No smoke",0
"4995","Male","59+","Hispanic",NA,NA,NA,"No smoke",0
"4996","Female","59+","Hispanic",NA,NA,NA,"No smoke",0
"4997","Male","40-59","Other",NA,NA,NA,"No smoke",0
"4998","Female","40-59","Other",NA,NA,NA,"No smoke",0
"4999","Male","59+","Other",NA,NA,NA,"No smoke",0
"5000","Female","59+","Other",NA,NA,NA,"No smoke",0
"5001","Male","40-59","NH White","<HSG","SBP<120","Underweight",NA,0
"5002","Female","40-59","NH White","<HSG","SBP<120","Underweight",NA,0
"5003","Male","59+","NH White","<HSG","SBP<120","Underweight",NA,0
"5004","Female","59+","NH White","<HSG","SBP<120","Underweight",NA,0
"5005","Male","40-59","NH Black","<HSG","SBP<120","Underweight",NA,0
"5006","Female","40-59","NH Black","<HSG","SBP<120","Underweight",NA,0
"5007","Male","59+","NH Black","<HSG","SBP<120","Underweight",NA,0
"5008","Female","59+","NH Black","<HSG","SBP<120","Underweight",NA,0
"5009","Male","40-59","NH Asian","<HSG","SBP<120","Underweight",NA,0
"5010","Female","40-59","NH Asian","<HSG","SBP<120","Underweight",NA,0
"5011","Male","59+","NH Asian","<HSG","SBP<120","Underweight",NA,0
"5012","Female","59+","NH Asian","<HSG","SBP<120","Underweight",NA,0
"5013","Male","40-59","Hispanic","<HSG","SBP<120","Underweight",NA,0
"5014","Female","40-59","Hispanic","<HSG","SBP<120","Underweight",NA,0
"5015","Male","59+","Hispanic","<HSG","SBP<120","Underweight",NA,0
"5016","Female","59+","Hispanic","<HSG","SBP<120","Underweight",NA,0
"5017","Male","40-59","Other","<HSG","SBP<120","Underweight",NA,0
"5018","Female","40-59","Other","<HSG","SBP<120","Underweight",NA,0
"5019","Male","59+","Other","<HSG","SBP<120","Underweight",NA,0
"5020","Female","59+","Other","<HSG","SBP<120","Underweight",NA,0
"5021","Male","40-59","NH White","HSG/GED","SBP<120","Underweight",NA,0
"5022","Female","40-59","NH White","HSG/GED","SBP<120","Underweight",NA,0
"5023","Male","59+","NH White","HSG/GED","SBP<120","Underweight",NA,0
"5024","Female","59+","NH White","HSG/GED","SBP<120","Underweight",NA,0
